layer,ranking,movie_id,movie_name,cluster_name,character_score,release_score,rating_score,total_score
2,2,1643935809,Megamind,superhero-star war,2.000000,1.000000,1.460000,4.46
2,3,904696351,Teen Titans: Trouble in Tokyo,superhero-star war,2.000000,1.000000,1.440000,4.4399999999999995
2,4,916458940,Monsters vs. Aliens,superhero-star war,2.000000,1.000000,1.300000,4.3
2,5,906201778,Teenage Mutant Ninja Turtles,superhero-star war,2.000000,1.000000,1.260000,4.26
2,0,915073926,Harry Potter and the Deathly Hallows: Part 2,magic and fantasy characters,2.000000,2.000000,1.620000,5.62
2,1,915541463,Harry Potter and the Order of the Phoenix,magic and fantasy characters,2.000000,1.000000,1.500000,4.5
2,0,1065118693,The BFG,magic and fantasy characters,2.000000,3.000000,1.280000,6.28
2,1,1499453833,Molly Moon and the Incredible Book of Hypnotism,magic and fantasy characters,2.000000,3.000000,1.080000,6.08
2,2,905534329,The Good Witch's Destiny,magic and fantasy characters,2.000000,2.000000,1.440000,5.4399999999999995
2,3,1644691456,The Good Witch's Wonder,magic and fantasy characters,2.000000,2.000000,1.440000,5.4399999999999995
2,4,1064923514,Oz the Great and Powerful,magic and fantasy characters,2.000000,2.000000,1.260000,5.26
2,5,907085958,Into the Woods,magic and fantasy characters,2.000000,2.000000,1.200000,5.2
2,6,913590117,Harry Potter and the Prisoner of Azkaban,magic and fantasy characters,2.000000,1.000000,1.580000,4.58
2,7,916660550,Harry Potter and the Sorcerer's Stone,magic and fantasy characters,2.000000,1.000000,1.520000,4.52
2,8,916040032,Tuck Everlasting,magic and fantasy characters,2.000000,1.000000,1.340000,4.34
2,0,905187611,Trolls,magic and fantasy characters,2.000000,3.000000,1.300000,6.3
2,1,1640811946,Strange Magic,magic and fantasy characters,2.000000,3.000000,1.160000,6.16
2,2,1355188928,Kubo and the Two Strings,magic and fantasy characters,1.000000,3.000000,1.560000,5.5600000000000005
2,3,908300243,Rise of the Guardians,magic and fantasy characters,2.000000,2.000000,1.460000,5.46
2,4,905535332,The Boxtrolls,magic and fantasy characters,2.000000,2.000000,1.360000,5.36
2,5,1065175642,Epic,magic and fantasy characters,2.000000,2.000000,1.340000,5.34
2,6,906135196,Jungle Master,magic and fantasy characters,2.000000,2.000000,1.180000,5.18
2,7,908347732,Aladdin,magic and fantasy characters,2.000000,1.000000,1.600000,4.6
2,8,4699770126,Shrek,magic and fantasy characters,2.000000,1.000000,1.580000,4.58
2,0,1064886808,Appleseed: Alpha,robots-vehicles-toys-foods-sports,2.000000,2.000000,1.320000,5.32
2,1,915331203,Little Shop of Horrors,robots-vehicles-toys-foods-sports,2.000000,1.000000,1.400000,4.4
2,0,4691995289,The Wizard of Oz,robots-vehicles-toys-foods-sports,2.000000,1.000000,1.600000,4.6
2,1,914696730,Bicentennial Man,robots-vehicles-toys-foods-sports,2.000000,1.000000,1.380000,4.38
2,2,1065198161,Return to Oz,robots-vehicles-toys-foods-sports,1.000000,1.000000,1.360000,3.3600000000000003
2,3,916618056,The Black Hole,robots-vehicles-toys-foods-sports,2.000000,1.000000,1.180000,4.18
2,4,906942598,Herbie Goes to Monte Carlo,robots-vehicles-toys-foods-sports,2.000000,1.000000,1.120000,4.12
2,5,915521826,Ghosts of the Abyss,robots-vehicles-toys-foods-sports,2.000000,1.000000,1.380000,4.38
2,6,915920638,Herbie Rides Again,robots-vehicles-toys-foods-sports,2.000000,1.000000,1.120000,4.12
2,7,914348465,The Last Flight of Noah's Ark,robots-vehicles-toys-foods-sports,2.000000,1.000000,1.160000,4.16
2,8,916413184,The Adventures of Mark Twain,robots-vehicles-toys-foods-sports,1.000000,1.000000,1.500000,3.5
2,0,915984986,Ghost in the Shell 2: Innocence,robots-vehicles-toys-foods-sports,2.000000,1.000000,1.520000,4.52
2,1,905136993,9,robots-vehicles-toys-foods-sports,2.000000,1.000000,1.420000,4.42
2,0,908217216,Legends of Oz: Dorothy's Return,robots-vehicles-toys-foods-sports,2.000000,2.000000,1.100000,5.1
2,1,913864537,The Iron Giant,robots-vehicles-toys-foods-sports,2.000000,1.000000,1.600000,4.6
2,2,913789622,Robots,robots-vehicles-toys-foods-sports,2.000000,1.000000,1.260000,4.26
2,3,915552848,Star Wars: The Clone Wars,robots-vehicles-toys-foods-sports,1.000000,1.000000,1.600000,3.6
2,4,915325820,Jetsons: The Movie,robots-vehicles-toys-foods-sports,1.000000,1.000000,1.100000,3.1
2,5,1640648534,Cars 2,robots-vehicles-toys-foods-sports,2.000000,2.000000,1.240000,5.24
2,6,4699770119,Cars,robots-vehicles-toys-foods-sports,2.000000,1.000000,1.420000,4.42
2,7,914273184,The Little Engine That Could,robots-vehicles-toys-foods-sports,2.000000,2.000000,1.140000,5.140000000000001
2,8,907510725,Planes: Fire & Rescue,robots-vehicles-toys-foods-sports,2.000000,2.000000,1.200000,5.2
2,0,1796258443,Jumanji: Welcome to the Jungle,ordinary people,2.000000,5.000000,1.400000,8.4
2,1,3657361888,How to Be a Latin Lover,ordinary people,2.000000,5.000000,1.180000,8.18
2,2,4791812000,Undercover Grandpa,ordinary people,2.000000,5.000000,1.020000,8.02
2,3,3158404405,Little Men,ordinary people,2.000000,3.000000,1.360000,6.36
2,4,916585765,Daddy's Home,ordinary people,2.000000,3.000000,1.220000,6.22
2,5,1814523437,Chloe & Theo,ordinary people,2.000000,3.000000,1.180000,6.18
2,6,3391288765,Lost & Found,ordinary people,2.000000,3.000000,1.080000,6.08
2,7,1768485285,Mothers Day,ordinary people,2.000000,3.000000,1.000000,6.0
2,8,1640249972,Still Alice,ordinary people,2.000000,2.000000,1.500000,5.5
2,0,4653224136,Love's Last Resort,ordinary people,2.000000,5.000000,1.060000,8.06
2,1,3964210619,Diary of a Wimpy Kid: The Long Haul,ordinary people,2.000000,5.000000,0.880000,7.88
2,2,1449042591,The List,ordinary people,2.000000,3.000000,1.480000,6.48
2,3,1936115795,Crown for Christmas,ordinary people,2.000000,3.000000,1.420000,6.42
2,4,1449491379,Northpole: Open for Christmas,ordinary people,2.000000,3.000000,1.280000,6.28
2,5,1641290763,Yellow Day,ordinary people,2.000000,3.000000,1.280000,6.28
2,6,3158404411,Love & Friendship,ordinary people,2.000000,3.000000,1.280000,6.28
2,7,1635975502,Descendants,ordinary people,2.000000,3.000000,1.280000,6.28
2,8,1379387489,Invisible Sister,ordinary people,2.000000,3.000000,1.260000,6.26
2,0,1336397951,The Breadwinner,ordinary people,2.000000,5.000000,1.540000,8.54
2,1,4233976946,In This Corner of the World,ordinary people,2.000000,3.000000,1.580000,6.58
2,2,1527048453,Miss Hokusai,ordinary people,2.000000,3.000000,1.340000,6.34
2,3,4062021453,My Entire High School Sinking Into the Sea,ordinary people,2.000000,3.000000,1.220000,6.22
2,4,906183504,The Simpsons Movie,ordinary people,2.000000,1.000000,1.460000,4.46
2,5,906749833,Final Fantasy: The Spirits Within,ordinary people,2.000000,1.000000,1.280000,4.28
2,6,5330802278,Adam Sandler's Eight Crazy Nights,ordinary people,2.000000,1.000000,1.060000,4.0600000000000005
2,0,3641752894,Hey Arnold: The Jungle Movie,ordinary people,2.000000,5.000000,1.560000,8.56
2,1,1644676671,The Boss Baby,ordinary people,2.000000,5.000000,1.260000,8.26
2,2,906986244,Despicable Me 3,ordinary people,2.000000,5.000000,1.260000,8.26
2,3,906457891,Inside Out,ordinary people,2.000000,3.000000,1.640000,6.640000000000001
2,4,4026706927,Ballerina,ordinary people,2.000000,3.000000,1.360000,6.36
2,5,1065280196,Home,ordinary people,2.000000,3.000000,1.320000,6.32
2,6,1728659727,Pokémon the Movie: Hoopa and the Clash of Ages,ordinary people,2.000000,3.000000,1.220000,6.22
2,7,1998612866,The Wild Life,ordinary people,2.000000,3.000000,1.060000,6.0600000000000005
2,8,1640979279,Lalaloopsy Girls: Welcome to L.A.L.A. Prep School,ordinary people,2.000000,2.000000,1.580000,5.58
2,0,907737457,Aliens in the Attic,alien-space,2.000000,1.000000,1.080000,4.08
2,1,913804395,Can of Worms,alien-space,2.000000,1.000000,1.040000,4.04
2,2,914902152,My Favorite Martian,alien-space,2.000000,1.000000,1.000000,4.0
2,3,915076940,Flight of the Navigator,alien-space,1.000000,1.000000,1.380000,3.38
2,4,1065109468,Race to Witch Mountain,alien-space,1.000000,1.000000,1.140000,3.14
2,0,913869700,Fantastic Planet,alien-space,2.000000,1.000000,1.560000,4.5600000000000005
2,0,915297124,Ice Age: Collision Course,alien-space,1.000000,3.000000,1.140000,5.140000000000001
2,1,915386073,Mars Needs Moms,alien-space,2.000000,2.000000,1.080000,5.08
2,2,916507310,Lilo & Stitch,alien-space,2.000000,1.000000,1.440000,4.4399999999999995
2,3,915869536,The Dark Crystal,alien-space,2.000000,1.000000,1.440000,4.4399999999999995
2,4,916546657,Battle for Terra,alien-space,2.000000,1.000000,1.320000,4.32
2,5,915202490,Titan A.E.,alien-space,1.000000,1.000000,1.320000,3.3200000000000003
2,6,914591240,Jimmy Neutron: Boy Genius,alien-space,1.000000,1.000000,1.200000,3.2
2,0,1643655956,Beauty and the Beast,monster-ghost-vampire,2.000000,5.000000,1.440000,8.44
2,1,913800130,Little Monsters,monster-ghost-vampire,2.000000,1.000000,1.220000,4.22
2,2,915136185,Harry and the Hendersons,monster-ghost-vampire,2.000000,1.000000,1.180000,4.18
2,3,913884980,Scooby-Doo! Curse of the Lake Monster,monster-ghost-vampire,1.000000,1.000000,1.040000,3.04
2,4,908008584,Scooby-Doo 2: Monsters Unleashed,monster-ghost-vampire,1.000000,1.000000,1.000000,3.0
2,5,916213463,Scooby-Doo,monster-ghost-vampire,1.000000,1.000000,1.000000,3.0
2,6,915534593,A Christmas Carol,monster-ghost-vampire,2.000000,1.000000,1.500000,4.5
2,7,916130601,Casper,monster-ghost-vampire,2.000000,1.000000,1.220000,4.22
2,8,915499261,The Scream Team,monster-ghost-vampire,2.000000,1.000000,1.380000,4.38
2,0,908195926,Hotel Transylvania 2,monster-ghost-vampire,2.000000,3.000000,1.340000,6.34
2,1,915926210,Monster House,monster-ghost-vampire,2.000000,1.000000,1.320000,4.32
2,2,914373146,Doug's 1st Movie,monster-ghost-vampire,2.000000,1.000000,1.000000,4.0
2,3,907413569,The Nightmare Before Christmas,monster-ghost-vampire,2.000000,1.000000,1.600000,4.6
2,4,4723457614,ParaNorman,monster-ghost-vampire,2.000000,2.000000,1.400000,5.4
2,5,914887528,Frankenweenie,monster-ghost-vampire,2.000000,2.000000,1.400000,5.4
2,6,915862616,Scooby-Doo and the Ghoul School,monster-ghost-vampire,1.000000,1.000000,1.400000,3.4000000000000004
2,7,1065189048,Scooby-Doo Meets the Boo Brothers,monster-ghost-vampire,1.000000,1.000000,1.420000,3.42
2,8,903897567,The Book of Life,monster-ghost-vampire,2.000000,2.000000,1.460000,5.46
2,0,1064988996,Mirror Mirror,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,2.000000,1.120000,5.12
2,1,915959318,The Princess Bride,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,1.000000,1.620000,4.62
2,2,1065004069,Enchanted,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,1.000000,1.420000,4.42
2,3,916639857,The Princess Diaries,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,1.000000,1.260000,4.26
2,4,915588380,A Cinderella Story,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,1.000000,1.180000,4.18
2,5,915380850,Princess Protection Program,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,1.000000,1.140000,4.140000000000001
2,6,914110513,Ella Enchanted,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,1.000000,1.000000,1.260000,3.26
2,7,915420850,Anna and the King of Siam,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,1.000000,1.420000,4.42
2,8,915846743,Avalon High,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,1.000000,1.000000,1.160000,3.16
2,0,1644547069,Moana,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,3.000000,1.520000,6.52
2,1,1064758806,Frozen,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,2.000000,1.500000,5.5
2,2,4483031651,Brave,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,2.000000,1.420000,5.42
2,3,916026494,Beauty and the Beast,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,1.000000,1.600000,4.6
2,4,4699770126,Shrek,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,1.000000,1.580000,4.58
2,5,1064950164,Tangled,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,1.000000,1.560000,4.5600000000000005
2,6,916061935,Snow White and the Seven Dwarfs,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,1.000000,1.520000,4.52
2,7,915141700,Shrek 2,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,1.000000,1.440000,4.4399999999999995
2,8,914404693,The Princess and the Frog,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,1.000000,1.420000,4.42
