layer,ranking,movie_id,movie_name,cluster_name,character_score,release_score,rating_score,total_score
2,28,914171252,Eight Below,animal,2.000000,0.000000,3.650000,5.65
2,29,905308451,12 Dogs of Christmas: Great Puppy Rescue,animal,2.000000,1.000000,2.650000,5.65
2,30,916192844,Duma,animal,2.000000,0.000000,3.650000,5.65
2,31,915019633,Lassie Come Home,animal,2.000000,0.000000,3.600000,5.6
2,32,914502613,Daffy Duck's Quackbusters,animal,2.000000,0.000000,3.600000,5.6
2,33,916266562,Zookeeper,animal,2.000000,1.000000,2.600000,5.6
2,34,915481233,"20,000 Leagues Under the Sea",animal,2.000000,0.000000,3.600000,5.6
2,35,914696269,Perri,animal,2.000000,0.000000,3.600000,5.6
2,36,916236931,My Dog Skip,animal,2.000000,0.000000,3.550000,5.550000000000001
2,37,906656116,Santa Paws 2: The Santa Pups,animal,2.000000,1.000000,2.550000,5.550000000000001
2,38,906121795,Homeward Bound: The Incredible Journey,animal,2.000000,0.000000,3.450000,5.45
2,39,915203727,Where the Red Fern Grows,animal,2.000000,0.000000,3.450000,5.45
2,40,914104982,Rainbow Brite and the Star Stealer,animal,2.000000,0.000000,3.450000,5.45
2,41,1065004754,Where the Wild Things Are: The IMAX Experience,animal,2.000000,0.000000,3.400000,5.4
2,42,915565237,Teenage Mutant Ninja Turtles,animal,2.000000,0.000000,3.350000,5.35
2,43,916059185,All Dogs Go to Heaven,animal,2.000000,0.000000,3.350000,5.35
2,44,905472988,Skellig,animal,2.000000,0.000000,3.300000,5.300000000000001
2,45,4587051891,The Horse Dancer,animal,1.000000,2.000000,2.300000,5.300000000000001
2,46,914116048,Black Beauty,animal,2.000000,0.000000,3.300000,5.300000000000001
2,47,916255700,Paulie,animal,2.000000,0.000000,3.250000,5.25
2,48,914719136,Pete's Dragon,animal,2.000000,0.000000,3.200000,5.2
2,49,915772790,Because of Winn-Dixie,animal,2.000000,0.000000,3.200000,5.2
2,50,905905881,Storm Rider,animal,1.000000,1.000000,3.200000,5.2
2,51,916543912,Benji the Hunted,animal,2.000000,0.000000,3.150000,5.15
2,52,916545449,Charlotte's Web,animal,2.000000,0.000000,3.150000,5.15
2,53,907132381,Cowgirls 'n Angels,animal,1.000000,1.000000,3.100000,5.1
2,54,915933115,Benji,animal,2.000000,0.000000,3.100000,5.1
2,55,915976979,Cheetah,animal,2.000000,0.000000,3.050000,5.050000000000001
2,56,913679252,Napoleon and Samantha,animal,2.000000,0.000000,3.050000,5.050000000000001
2,57,916057522,Bringing Up Baby,animal,1.000000,0.000000,4.000000,5.0
2,58,915081992,The Barefoot Executive,animal,2.000000,0.000000,3.000000,5.0
2,59,916051070,Rudyard Kipling's The Jungle Book,animal,2.000000,0.000000,3.000000,5.0
2,60,915564163,The Cat from Outer Space,animal,2.000000,0.000000,3.000000,5.0
2,61,915567363,Free Willy,animal,2.000000,0.000000,2.950000,4.95
2,62,914890000,Running Free,animal,2.000000,0.000000,2.900000,4.9
2,63,914440203,Babe: Pig in the City,animal,2.000000,0.000000,2.900000,4.9
2,64,914940092,The Biscuit Eater,animal,2.000000,0.000000,2.900000,4.9
2,65,916164719,The Shaggy D.A.,animal,2.000000,0.000000,2.900000,4.9
2,66,915292369,The Amazing Panda Adventure,animal,2.000000,0.000000,2.900000,4.9
2,67,914845439,Alaska,animal,2.000000,0.000000,2.850000,4.85
2,68,913736558,The Young Black Stallion,animal,2.000000,0.000000,2.850000,4.85
2,69,916262700,Mighty Joe Young,animal,2.000000,0.000000,2.800000,4.800000000000001
2,70,914125234,Beethoven,animal,2.000000,0.000000,2.800000,4.800000000000001
2,71,906508273,Chestnut: Hero of Central Park,animal,2.000000,0.000000,2.800000,4.800000000000001
2,72,915474470,Firehouse Dog,animal,2.000000,0.000000,2.750000,4.75
2,73,916661096,White Fang 2: Myth of the White Wolf,animal,2.000000,0.000000,2.700000,4.7
2,74,916381676,National Velvet,animal,1.000000,0.000000,3.700000,4.7
2,75,915174908,The Yearling,animal,1.000000,0.000000,3.650000,4.65
2,76,913740361,Dunston Checks In,animal,2.000000,0.000000,2.650000,4.65
2,77,915900155,Zeus and Roxanne,animal,2.000000,0.000000,2.650000,4.65
2,78,905134026,Smitty,animal,1.000000,1.000000,2.650000,4.65
2,79,916690926,Racing Stripes,animal,2.000000,0.000000,2.600000,4.6
2,80,913884980,Scooby-Doo! Curse of the Lake Monster,animal,2.000000,0.000000,2.600000,4.6
2,81,914717471,Good Boy!,animal,2.000000,0.000000,2.600000,4.6
2,82,915233191,Air Bud,animal,2.000000,0.000000,2.600000,4.6
2,83,915684332,Whispers: An Elephant's Tale,animal,2.000000,0.000000,2.600000,4.6
2,84,913644387,Flipper,animal,2.000000,0.000000,2.600000,4.6
2,85,904797156,The Greening of Whitney Brown,animal,1.000000,1.000000,2.600000,4.6
2,86,915713893,Hounded,animal,2.000000,0.000000,2.600000,4.6
2,87,916343297,Born to Be Wild,animal,2.000000,0.000000,2.550000,4.550000000000001
2,88,1064911080,Eragon,animal,2.000000,0.000000,2.550000,4.550000000000001
2,89,914495935,Cats & Dogs,animal,2.000000,0.000000,2.550000,4.550000000000001
2,90,914723951,Snow Dogs,animal,2.000000,0.000000,2.550000,4.550000000000001
2,91,914143836,Finding Rin Tin Tin,animal,2.000000,0.000000,2.550000,4.550000000000001
2,92,1065200645,G-Force,animal,2.000000,0.000000,2.550000,4.550000000000001
2,93,916302061,Life Is Ruff,animal,2.000000,0.000000,2.550000,4.550000000000001
2,94,1064825031,Garfield: A Tail of Two Kitties,animal,2.000000,0.000000,2.500000,4.5
2,95,908008584,Scooby-Doo 2: Monsters Unleashed,animal,2.000000,0.000000,2.500000,4.5
2,96,907658482,Slappy and the Stinkers,animal,2.000000,0.000000,2.500000,4.5
2,97,916213463,Scooby-Doo,animal,2.000000,0.000000,2.500000,4.5
2,98,915819042,The Journey of Natty Gann,animal,1.000000,0.000000,3.500000,4.5
2,99,905862683,Dreamer: Inspired by a True Story,animal,1.000000,0.000000,3.450000,4.45
2,100,1065198161,Return to Oz,animal,1.000000,0.000000,3.400000,4.4
2,101,914921006,Night at the Museum,animal,1.000000,0.000000,3.200000,4.2
2,102,915576100,The Adventures of the Wilderness Family,animal,1.000000,0.000000,3.200000,4.2
2,103,913627467,The Little Rascals,animal,1.000000,0.000000,3.150000,4.15
2,104,915077966,A Ring of Endless Light,animal,1.000000,0.000000,3.150000,4.15
2,105,914699879,The Game Plan,animal,1.000000,0.000000,3.100000,4.1
2,106,914617798,Flicka,animal,1.000000,0.000000,3.100000,4.1
2,107,916640441,Casey's Shadow,animal,1.000000,0.000000,3.000000,4.0
2,108,915459567,Gus,animal,1.000000,0.000000,2.950000,3.95
2,109,915820034,Journey to the Center of the Earth,animal,1.000000,0.000000,2.900000,3.9000000000000004
2,110,914430891,The World's Greatest Athlete,animal,1.000000,0.000000,2.850000,3.85
2,111,905502674,Amazing Racer,animal,1.000000,0.000000,2.800000,3.8000000000000003
2,112,914616428,Hoot,animal,1.000000,0.000000,2.800000,3.8000000000000003
2,113,916564848,Scooby-Doo! The Mystery Begins,animal,1.000000,0.000000,2.800000,3.8000000000000003
2,114,916701690,Ready to Run,animal,1.000000,0.000000,2.750000,3.75
2,115,915582712,George of the Jungle,animal,1.000000,0.000000,2.700000,3.7
2,116,915351257,Cow Belles,animal,1.000000,0.000000,2.650000,3.6500000000000004
2,117,915812614,Annie: A Royal Adventure!,animal,1.000000,0.000000,2.550000,3.5500000000000003
2,118,915509348,Operation Dumbo Drop,animal,1.000000,0.000000,2.500000,3.5
2,0,4043665651,Isle of Dogs,animal,2.000000,2.000000,4.000000,8.0
2,1,1636804759,Huevos: Little Rooster's Egg-cellent Adventure,animal,2.000000,2.000000,2.900000,6.9
2,0,905801531,How to Train Your Dragon 2,animal,2.000000,2.000000,3.900000,7.9
2,1,906837702,Shaun the Sheep Movie,animal,2.000000,2.000000,3.700000,7.7
2,2,907784531,Finding Dory,animal,2.000000,2.000000,3.650000,7.65
2,3,903622406,The Peanuts Movie,animal,2.000000,2.000000,3.550000,7.550000000000001
2,4,2012569545,Sing,animal,2.000000,2.000000,3.550000,7.550000000000001
2,5,916207758,Mr. Peabody & Sherman,animal,2.000000,2.000000,3.400000,7.4
2,6,1520991455,Storks,animal,2.000000,2.000000,3.400000,7.4
2,7,908325178,Penguins of Madagascar,animal,2.000000,2.000000,3.350000,7.35
2,8,906721986,The Good Dinosaur,animal,2.000000,2.000000,3.350000,7.35
2,9,906863827,Ferdinand,animal,2.000000,2.000000,3.350000,7.35
2,10,1064963796,The Secret Life of Pets,animal,2.000000,2.000000,3.250000,7.25
2,11,906202903,Rio 2,animal,2.000000,2.000000,3.150000,7.15
2,12,1728659727,Pokémon the Movie: Hoopa and the Clash of Ages,animal,2.000000,2.000000,3.050000,7.050000000000001
2,13,2038104917,My Little Pony: The Movie,animal,2.000000,2.000000,3.050000,7.050000000000001
2,14,3666786111,Rock Dog,animal,2.000000,2.000000,2.950000,6.95
2,15,915297124,Ice Age: Collision Course,animal,2.000000,2.000000,2.850000,6.85
2,16,1549209811,Curious George 3: Back to the Jungle,animal,2.000000,2.000000,2.800000,6.800000000000001
2,17,1064930444,The Nut Job 2: Nutty by Nature,animal,2.000000,2.000000,2.700000,6.7
2,18,908300243,Rise of the Guardians,animal,2.000000,1.000000,3.650000,6.65
2,19,1998612866,The Wild Life,animal,2.000000,2.000000,2.650000,6.65
2,20,1065273854,Kung Fu Panda 2,animal,2.000000,1.000000,3.600000,6.6
2,21,914972727,Winnie the Pooh,animal,2.000000,1.000000,3.600000,6.6
2,22,1065200621,Rango,animal,2.000000,1.000000,3.600000,6.6
2,23,903657028,Alvin and the Chipmunks: The Road Chip,animal,2.000000,2.000000,2.550000,6.550000000000001
2,24,914887528,Frankenweenie,animal,2.000000,1.000000,3.500000,6.5
2,25,916164567,Rio,animal,2.000000,1.000000,3.450000,6.45
2,26,915262294,Madagascar 3: Europe's Most Wanted,animal,2.000000,1.000000,3.450000,6.45
2,27,905035161,Ice Age: Continental Drift,animal,2.000000,1.000000,3.300000,6.300000000000001
2,28,1640506209,Puss in Boots,animal,2.000000,1.000000,3.300000,6.300000000000001
2,29,1065280196,Home,animal,1.000000,2.000000,3.300000,6.300000000000001
2,30,915400816,The Lion King,animal,2.000000,0.000000,4.250000,6.25
2,31,914630762,Dr. Seuss' The Lorax,animal,2.000000,1.000000,3.200000,6.2
2,32,1065183208,Turbo,animal,2.000000,1.000000,3.200000,6.2
2,33,3562742415,Early Man,animal,1.000000,2.000000,3.050000,6.050000000000001
2,34,907208972,How to Train Your Dragon,animal,2.000000,0.000000,4.050000,6.05
2,35,913707373,Finding Nemo,animal,2.000000,0.000000,4.050000,6.05
2,36,1064928422,"Monsters, Inc.",animal,2.000000,0.000000,4.050000,6.05
2,37,916026494,Beauty and the Beast,animal,2.000000,0.000000,4.000000,6.0
2,38,915826995,Ratatouille,animal,2.000000,0.000000,4.000000,6.0
2,39,1065010479,Free Birds,animal,2.000000,1.000000,2.950000,5.95
2,40,1064822576,Fantastic Mr. Fox,animal,2.000000,0.000000,3.900000,5.9
2,41,913960693,Who Framed Roger Rabbit,animal,2.000000,0.000000,3.850000,5.85
2,42,914806985,Kung Fu Panda: The IMAX Experience,animal,2.000000,0.000000,3.800000,5.800000000000001
2,43,908278076,Ice Age,animal,2.000000,0.000000,3.750000,5.75
2,44,915897129,The Last Unicorn,animal,2.000000,0.000000,3.750000,5.75
2,45,908217216,Legends of Oz: Dorothy's Return,animal,2.000000,1.000000,2.750000,5.75
2,46,915017476,The Land Before Time,animal,2.000000,0.000000,3.700000,5.7
2,47,907783509,Dumbo,animal,2.000000,0.000000,3.650000,5.65
2,48,915058261,Bambi,animal,2.000000,0.000000,3.650000,5.65
2,49,915398531,The Adventures of Tintin,animal,1.000000,1.000000,3.650000,5.65
2,50,916418951,The Fox and the Hound,animal,2.000000,0.000000,3.650000,5.65
2,51,914437664,Lady and the Tramp,animal,2.000000,0.000000,3.650000,5.65
2,52,913623778,The Emperor's New Groove,animal,2.000000,0.000000,3.650000,5.65
2,53,913826432,"The Looney, Looney, Looney Bugs Bunny Movie",animal,2.000000,0.000000,3.600000,5.6
2,54,913963444,A Bug's Life,animal,2.000000,0.000000,3.600000,5.6
2,55,915563605,Balto,animal,2.000000,0.000000,3.550000,5.550000000000001
2,56,914404693,The Princess and the Frog,animal,2.000000,0.000000,3.550000,5.550000000000001
2,57,915595324,The Aristocats,animal,2.000000,0.000000,3.550000,5.550000000000001
2,58,916084934,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,animal,2.000000,0.000000,3.550000,5.550000000000001
2,59,1065189048,Scooby-Doo Meets the Boo Brothers,animal,2.000000,0.000000,3.550000,5.550000000000001
2,60,914395606,Spirit: Stallion of the Cimarron,animal,2.000000,0.000000,3.550000,5.550000000000001
2,61,914087992,Daffy Duck's Movie: Fantastic Island,animal,2.000000,0.000000,3.500000,5.5
2,62,914228423,Legend of the Guardians: The Owls of Ga'Hoole,animal,2.000000,0.000000,3.500000,5.5
2,63,913704606,The Reluctant Dragon,animal,2.000000,0.000000,3.500000,5.5
2,64,907768362,Ice Age: Dawn of the Dinosaurs,animal,2.000000,0.000000,3.500000,5.5
2,65,915862616,Scooby-Doo and the Ghoul School,animal,2.000000,0.000000,3.500000,5.5
2,66,908574601,Chicken Run,animal,2.000000,0.000000,3.500000,5.5
2,67,915902103,Charlotte's Web,animal,2.000000,0.000000,3.450000,5.45
2,68,915262622,Cats Don't Dance,animal,2.000000,0.000000,3.450000,5.45
2,69,913816442,An American Tail,animal,2.000000,0.000000,3.450000,5.45
2,70,916485461,Bolt,animal,2.000000,0.000000,3.450000,5.45
2,71,914871911,Madagascar,animal,2.000000,0.000000,3.450000,5.45
2,72,914040628,Scooby-Doo and the Reluctant Werewolf,animal,2.000000,0.000000,3.450000,5.45
2,73,915786819,A Goofy Movie,animal,2.000000,0.000000,3.400000,5.4
2,74,904802188,Brother Bear,animal,2.000000,0.000000,3.400000,5.4
2,75,916580571,Ice Age 2: The Meltdown,animal,2.000000,0.000000,3.400000,5.4
2,76,914955594,Winnie the Pooh: A Very Merry Pooh Year,animal,2.000000,0.000000,3.400000,5.4
2,77,1065115502,Madagascar: Escape 2 Africa,animal,2.000000,0.000000,3.350000,5.35
2,78,915209999,Surf's Up,animal,2.000000,0.000000,3.350000,5.35
2,79,916239522,Oliver & Company,animal,2.000000,0.000000,3.350000,5.35
2,80,1065175642,Epic,animal,1.000000,1.000000,3.350000,5.35
2,81,1644373666,Over the Hedge,animal,2.000000,0.000000,3.350000,5.35
2,82,906149267,Antz,animal,2.000000,0.000000,3.300000,5.300000000000001
2,83,916483213,Flushed Away,animal,2.000000,0.000000,3.300000,5.300000000000001
2,84,4744393585,The Swan Princess,animal,2.000000,0.000000,3.250000,5.25
2,85,906428238,An American Tail: Fievel Goes West,animal,2.000000,0.000000,3.250000,5.25
2,86,907803404,Happy Feet,animal,2.000000,0.000000,3.250000,5.25
2,87,916138131,Once Upon a Forest,animal,2.000000,0.000000,3.250000,5.25
2,88,915528607,Dinosaur,animal,2.000000,0.000000,3.250000,5.25
2,89,913957865,Curious George,animal,2.000000,0.000000,3.250000,5.25
2,90,914255173,Pooh's Heffalump Movie,animal,2.000000,0.000000,3.200000,5.2
2,91,916282238,Curious George: A Very Monkey Christmas,animal,2.000000,0.000000,3.200000,5.2
2,92,913636340,The Velveteen Rabbit,animal,2.000000,0.000000,3.200000,5.2
2,93,916273361,Space Jam,animal,2.000000,0.000000,3.200000,5.2
2,94,906201778,Teenage Mutant Ninja Turtles,animal,2.000000,0.000000,3.150000,5.15
2,95,914631763,Up,animal,1.000000,0.000000,4.150000,5.15
2,96,914368662,Babar: The Movie,animal,2.000000,0.000000,3.150000,5.15
2,97,914649744,Open Season,animal,2.000000,0.000000,3.050000,5.050000000000001
2,98,915810498,Piglet's Big Movie,animal,2.000000,0.000000,3.050000,5.050000000000001
2,99,915885431,We're Back! A Dinosaur's Story,animal,2.000000,0.000000,3.050000,5.050000000000001
2,100,915744078,Bee Movie,animal,2.000000,0.000000,3.050000,5.050000000000001
2,101,914397256,Rover Dangerfield,animal,2.000000,0.000000,3.000000,5.0
2,102,916373768,Shark Tale,animal,2.000000,0.000000,3.000000,5.0
2,103,914900043,Wubbzy's Big Movie!,animal,2.000000,0.000000,3.000000,5.0
2,104,4699770126,Shrek,animal,1.000000,0.000000,3.950000,4.95
2,105,1064950164,Tangled,animal,1.000000,0.000000,3.900000,4.9
2,106,905943935,The Ant Bully,animal,2.000000,0.000000,2.900000,4.9
2,107,915070153,Teacher's Pet,animal,2.000000,0.000000,2.900000,4.9
2,108,1065019257,Chicken Little,animal,2.000000,0.000000,2.900000,4.9
2,109,915736919,Barnyard,animal,2.000000,0.000000,2.800000,4.800000000000001
2,110,913990468,The Pebble and the Penguin,animal,2.000000,0.000000,2.800000,4.800000000000001
2,111,914401013,Mulan,animal,1.000000,0.000000,3.800000,4.800000000000001
2,112,916261970,Clifford's Really Big Movie,animal,2.000000,0.000000,2.750000,4.75
2,113,904209575,Stuart Little 2,animal,2.000000,0.000000,2.750000,4.75
2,114,915282854,All Dogs Go to Heaven 2,animal,2.000000,0.000000,2.750000,4.75
2,115,1064817058,Alice in Wonderland,animal,1.000000,0.000000,3.700000,4.7
2,116,915183152,Home on the Range,animal,2.000000,0.000000,2.700000,4.7
2,117,914267196,Unstable Fables: 3 Pigs & a Baby,animal,2.000000,0.000000,2.700000,4.7
2,118,915368951,Alpha and Omega,animal,2.000000,0.000000,2.650000,4.65
2,119,914412138,The Wild,animal,2.000000,0.000000,2.650000,4.65
2,120,915238701,The Wild Thornberrys Movie,animal,2.000000,0.000000,2.650000,4.65
2,121,915508110,Tarzan,animal,1.000000,0.000000,3.600000,4.6
2,122,1065159483,Alvin and the Chipmunks,animal,2.000000,0.000000,2.600000,4.6
2,123,916615663,Open Season 3,animal,2.000000,0.000000,2.600000,4.6
2,124,915141700,Shrek 2,animal,1.000000,0.000000,3.600000,4.6
2,125,1640182077,Bedknobs and Broomsticks,animal,1.000000,0.000000,3.550000,4.550000000000001
2,126,914301286,Space Dogs,animal,2.000000,0.000000,2.550000,4.550000000000001
2,127,915235579,The Trumpet of the Swan,animal,2.000000,0.000000,2.500000,4.5
2,128,916267244,Garfield: The Movie,animal,2.000000,0.000000,2.500000,4.5
2,129,916635539,Meet the Robinsons,animal,1.000000,0.000000,3.450000,4.45
2,130,914856339,Pocahontas,animal,1.000000,0.000000,3.350000,4.35
2,131,914539589,The Black Cauldron,animal,1.000000,0.000000,3.250000,4.25
2,132,903663993,Hoodwinked!,animal,1.000000,0.000000,3.250000,4.25
2,133,915014330,Shrek Forever After,animal,1.000000,0.000000,3.150000,4.15
2,134,915498912,The Tigger Movie,animal,1.000000,0.000000,3.150000,4.15
2,135,906534162,Shrek the Third,animal,1.000000,0.000000,3.000000,4.0
2,136,914193854,Marco Polo: Return to Xanadu,animal,1.000000,0.000000,2.850000,3.85
2,137,915325820,Jetsons: The Movie,animal,1.000000,0.000000,2.750000,3.75
2,138,914373146,Doug's 1st Movie,animal,1.000000,0.000000,2.500000,3.5
2,0,915717140,Spider-Man 3,superhero-star war,2.000000,0.000000,3.100000,5.1
2,1,1064822834,Spider-Man 2,superhero-star war,2.000000,0.000000,3.650000,5.65
2,2,4143100030,Spider-Man,superhero-star war,2.000000,0.000000,3.650000,5.65
2,0,916674873,Superman,superhero-star war,2.000000,0.000000,3.650000,5.65
2,1,915565237,Teenage Mutant Ninja Turtles,superhero-star war,2.000000,0.000000,3.350000,5.35
2,2,908029927,Sky High,superhero-star war,2.000000,0.000000,3.100000,5.1
2,3,914104982,Rainbow Brite and the Star Stealer,superhero-star war,2.000000,0.000000,3.450000,5.45
2,0,5788135152,Batman Ninja,superhero-star war,2.000000,2.000000,2.850000,6.85
2,0,916458940,Monsters vs. Aliens,superhero-star war,2.000000,0.000000,3.250000,5.25
2,1,1643935809,Megamind,superhero-star war,2.000000,0.000000,3.650000,5.65
2,2,906201778,Teenage Mutant Ninja Turtles,superhero-star war,2.000000,0.000000,3.150000,5.15
2,3,1064822848,The Incredibles,superhero-star war,2.000000,0.000000,4.000000,6.0
2,4,916196624,Batman: Mask of the Phantasm,superhero-star war,2.000000,0.000000,3.950000,5.95
2,5,904696351,Teen Titans: Trouble in Tokyo,superhero-star war,2.000000,0.000000,3.600000,5.6
2,0,915073926,Harry Potter and the Deathly Hallows: Part 2,magic and fantasy characters,2.000000,1.000000,4.050000,7.05
2,1,915541463,Harry Potter and the Order of the Phoenix,magic and fantasy characters,2.000000,0.000000,3.750000,5.75
2,0,1644691456,The Good Witch's Wonder,magic and fantasy characters,2.000000,2.000000,3.600000,7.6
2,1,1065118693,The BFG,magic and fantasy characters,2.000000,2.000000,3.200000,7.2
2,2,907085958,Into the Woods,magic and fantasy characters,2.000000,2.000000,3.000000,7.0
2,3,1499453833,Molly Moon and the Incredible Book of Hypnotism,magic and fantasy characters,2.000000,2.000000,2.700000,6.7
2,4,905534329,The Good Witch's Destiny,magic and fantasy characters,2.000000,1.000000,3.600000,6.6
2,5,1064923514,Oz the Great and Powerful,magic and fantasy characters,2.000000,1.000000,3.150000,6.15
2,6,907994469,Night at the Museum: Secret of the Tomb,magic and fantasy characters,1.000000,2.000000,3.100000,6.1
2,7,913590117,Harry Potter and the Prisoner of Azkaban,magic and fantasy characters,2.000000,0.000000,3.950000,5.95
2,8,916660550,Harry Potter and the Sorcerer's Stone,magic and fantasy characters,2.000000,0.000000,3.800000,5.800000000000001
2,9,916040032,Tuck Everlasting,magic and fantasy characters,2.000000,0.000000,3.350000,5.35
2,10,905472988,Skellig,magic and fantasy characters,2.000000,0.000000,3.300000,5.300000000000001
2,11,913870176,Wizards of Waverly Place: The Movie,magic and fantasy characters,2.000000,0.000000,3.200000,5.2
2,12,907522173,"Honey, I Shrunk the Kids",magic and fantasy characters,2.000000,0.000000,3.150000,5.15
2,13,914443993,Nanny McPhee Returns,magic and fantasy characters,2.000000,0.000000,3.050000,5.050000000000001
2,14,4691995289,The Wizard of Oz,magic and fantasy characters,1.000000,0.000000,4.000000,5.0
2,15,915650491,Arthur and the Invisibles,magic and fantasy characters,2.000000,0.000000,3.000000,5.0
2,16,906597350,Return to Halloweentown,magic and fantasy characters,2.000000,0.000000,2.900000,4.9
2,17,916205210,The Devil and Max Devlin,magic and fantasy characters,2.000000,0.000000,2.500000,4.5
2,18,914312490,Don't Look Under the Bed,magic and fantasy characters,1.000000,0.000000,3.500000,4.5
2,19,1065198161,Return to Oz,magic and fantasy characters,1.000000,0.000000,3.400000,4.4
2,20,915650787,Pufnstuf,magic and fantasy characters,1.000000,0.000000,3.350000,4.35
2,21,1064820863,Alice in Wonderland,magic and fantasy characters,1.000000,0.000000,3.250000,4.25
2,22,914354998,Legend,magic and fantasy characters,1.000000,0.000000,3.250000,4.25
2,23,914921006,Night at the Museum,magic and fantasy characters,1.000000,0.000000,3.200000,4.2
2,24,907567275,The Luck of the Irish,magic and fantasy characters,1.000000,0.000000,3.150000,4.15
2,25,915336780,Bedtime Stories,magic and fantasy characters,1.000000,0.000000,3.050000,4.050000000000001
2,26,916271749,Inkheart,magic and fantasy characters,1.000000,0.000000,3.050000,4.050000000000001
2,27,916283772,Percy Jackson & the Olympians: The Lightning Thief,magic and fantasy characters,1.000000,0.000000,2.950000,3.95
2,28,903795139,Night at the Museum: Battle of the Smithsonian,magic and fantasy characters,1.000000,0.000000,2.950000,3.95
2,0,905535332,The Boxtrolls,magic and fantasy characters,2.000000,2.000000,3.400000,7.4
2,1,905187611,Trolls,magic and fantasy characters,2.000000,2.000000,3.250000,7.25
2,2,1640811946,Strange Magic,magic and fantasy characters,2.000000,2.000000,2.900000,6.9
2,3,1355188928,Kubo and the Two Strings,magic and fantasy characters,1.000000,2.000000,3.900000,6.9
2,4,908300243,Rise of the Guardians,magic and fantasy characters,2.000000,1.000000,3.650000,6.65
2,5,1065175642,Epic,magic and fantasy characters,2.000000,1.000000,3.350000,6.35
2,6,908347732,Aladdin,magic and fantasy characters,2.000000,0.000000,4.000000,6.0
2,7,4699770126,Shrek,magic and fantasy characters,2.000000,0.000000,3.950000,5.95
2,8,906135196,Jungle Master,magic and fantasy characters,2.000000,1.000000,2.950000,5.95
2,9,914708624,Mary Poppins,magic and fantasy characters,2.000000,0.000000,3.900000,5.9
2,10,916061935,Snow White and the Seven Dwarfs,magic and fantasy characters,2.000000,0.000000,3.800000,5.800000000000001
2,11,1065181184,Hercules,magic and fantasy characters,2.000000,0.000000,3.650000,5.65
2,12,915141700,Shrek 2,magic and fantasy characters,2.000000,0.000000,3.600000,5.6
2,13,1640182077,Bedknobs and Broomsticks,magic and fantasy characters,2.000000,0.000000,3.550000,5.550000000000001
2,14,916000464,Wizards,magic and fantasy characters,2.000000,0.000000,3.250000,5.25
2,15,915014330,Shrek Forever After,magic and fantasy characters,2.000000,0.000000,3.150000,5.15
