layer,ranking,movie_id,movie_name,cluster_name,character_score,release_score,rating_score,total_score
2,0,4653224136,Love's Last Resort,ordinary people,2.000000,5.000000,2.650000,9.65
2,1,3964210619,Diary of a Wimpy Kid: The Long Haul,ordinary people,2.000000,5.000000,2.200000,9.2
2,2,1449042591,The List,ordinary people,2.000000,3.000000,3.700000,8.7
2,3,1936115795,Crown for Christmas,ordinary people,2.000000,3.000000,3.550000,8.55
2,4,1449491379,Northpole: Open for Christmas,ordinary people,2.000000,3.000000,3.200000,8.2
2,5,1641290763,Yellow Day,ordinary people,2.000000,3.000000,3.200000,8.2
2,6,3158404411,Love & Friendship,ordinary people,2.000000,3.000000,3.200000,8.2
2,7,1635975502,Descendants,ordinary people,2.000000,3.000000,3.200000,8.2
2,8,1379387489,Invisible Sister,ordinary people,2.000000,3.000000,3.150000,8.15
2,0,1336397951,The Breadwinner,ordinary people,2.000000,5.000000,3.850000,10.85
2,1,4233976946,In This Corner of the World,ordinary people,2.000000,3.000000,3.950000,8.95
2,2,1527048453,Miss Hokusai,ordinary people,2.000000,3.000000,3.350000,8.35
2,3,4062021453,My Entire High School Sinking Into the Sea,ordinary people,2.000000,3.000000,3.050000,8.05
2,4,906183504,The Simpsons Movie,ordinary people,2.000000,1.000000,3.650000,6.65
2,5,906749833,Final Fantasy: The Spirits Within,ordinary people,2.000000,1.000000,3.200000,6.2
2,6,5330802278,Adam Sandler's Eight Crazy Nights,ordinary people,2.000000,1.000000,2.650000,5.65
2,0,3641752894,Hey Arnold: The Jungle Movie,ordinary people,2.000000,5.000000,3.900000,10.9
2,1,1644676671,The Boss Baby,ordinary people,2.000000,5.000000,3.150000,10.15
2,2,906986244,Despicable Me 3,ordinary people,2.000000,5.000000,3.150000,10.15
2,3,906457891,Inside Out,ordinary people,2.000000,3.000000,4.100000,9.100000000000001
2,4,4026706927,Ballerina,ordinary people,2.000000,3.000000,3.400000,8.4
2,5,1065280196,Home,ordinary people,2.000000,3.000000,3.300000,8.3
2,6,1728659727,Pokémon the Movie: Hoopa and the Clash of Ages,ordinary people,2.000000,3.000000,3.050000,8.05
2,7,1640979279,Lalaloopsy Girls: Welcome to L.A.L.A. Prep School,ordinary people,2.000000,2.000000,3.950000,7.95
2,8,905801531,How to Train Your Dragon 2,ordinary people,2.000000,2.000000,3.900000,7.9
2,0,907737457,Aliens in the Attic,alien-space,2.000000,1.000000,2.700000,5.7
2,1,1065109468,Race to Witch Mountain,alien-space,1.000000,1.000000,2.850000,4.85
2,2,913804395,Can of Worms,alien-space,2.000000,0.000000,2.600000,4.6
2,3,914902152,My Favorite Martian,alien-space,2.000000,0.000000,2.500000,4.5
2,4,915076940,Flight of the Navigator,alien-space,1.000000,0.000000,3.450000,4.45
2,0,913869700,Fantastic Planet,alien-space,2.000000,0.000000,3.900000,5.9
2,0,915297124,Ice Age: Collision Course,alien-space,1.000000,3.000000,2.850000,6.85
2,1,915386073,Mars Needs Moms,alien-space,2.000000,2.000000,2.700000,6.7
2,2,916507310,Lilo & Stitch,alien-space,2.000000,1.000000,3.600000,6.6
2,3,916546657,Battle for Terra,alien-space,2.000000,1.000000,3.300000,6.300000000000001
2,4,915869536,The Dark Crystal,alien-space,2.000000,0.000000,3.600000,5.6
2,5,914591240,Jimmy Neutron: Boy Genius,alien-space,1.000000,1.000000,3.000000,5.0
2,6,915202490,Titan A.E.,alien-space,1.000000,0.000000,3.300000,4.300000000000001
2,0,1643655956,Beauty and the Beast,monster-ghost-vampire,2.000000,5.000000,3.600000,10.6
2,1,913800130,Little Monsters,monster-ghost-vampire,2.000000,0.000000,3.050000,5.050000000000001
2,2,915136185,Harry and the Hendersons,monster-ghost-vampire,2.000000,0.000000,2.950000,4.95
2,3,913884980,Scooby-Doo! Curse of the Lake Monster,monster-ghost-vampire,1.000000,1.000000,2.600000,4.6
2,4,908008584,Scooby-Doo 2: Monsters Unleashed,monster-ghost-vampire,1.000000,1.000000,2.500000,4.5
2,5,916213463,Scooby-Doo,monster-ghost-vampire,1.000000,1.000000,2.500000,4.5
2,6,915534593,A Christmas Carol,monster-ghost-vampire,2.000000,0.000000,3.750000,5.75
2,7,916130601,Casper,monster-ghost-vampire,2.000000,0.000000,3.050000,5.050000000000001
2,8,915499261,The Scream Team,monster-ghost-vampire,2.000000,1.000000,3.450000,6.45
2,0,908195926,Hotel Transylvania 2,monster-ghost-vampire,2.000000,3.000000,3.350000,8.35
2,1,915926210,Monster House,monster-ghost-vampire,2.000000,1.000000,3.300000,6.300000000000001
2,2,914373146,Doug's 1st Movie,monster-ghost-vampire,2.000000,0.000000,2.500000,4.5
2,3,907413569,The Nightmare Before Christmas,monster-ghost-vampire,2.000000,0.000000,4.000000,6.0
2,4,4723457614,ParaNorman,monster-ghost-vampire,2.000000,2.000000,3.500000,7.5
2,5,914887528,Frankenweenie,monster-ghost-vampire,2.000000,2.000000,3.500000,7.5
2,6,915862616,Scooby-Doo and the Ghoul School,monster-ghost-vampire,1.000000,0.000000,3.500000,4.5
2,7,1065189048,Scooby-Doo Meets the Boo Brothers,monster-ghost-vampire,1.000000,0.000000,3.550000,4.550000000000001
2,8,903897567,The Book of Life,monster-ghost-vampire,2.000000,2.000000,3.650000,7.65
2,0,1064988996,Mirror Mirror,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,2.000000,2.800000,6.800000000000001
2,1,1065004069,Enchanted,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,1.000000,3.550000,6.550000000000001
2,2,916639857,The Princess Diaries,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,1.000000,3.150000,6.15
2,3,915959318,The Princess Bride,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,0.000000,4.050000,6.05
2,4,915588380,A Cinderella Story,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,1.000000,2.950000,5.95
2,5,915380850,Princess Protection Program,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,1.000000,2.850000,5.85
2,6,914110513,Ella Enchanted,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,1.000000,1.000000,3.150000,5.15
2,7,915420850,Anna and the King of Siam,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,0.000000,3.550000,5.550000000000001
2,8,915846743,Avalon High,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,1.000000,1.000000,2.900000,4.9
2,0,1644547069,Moana,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,3.000000,3.800000,8.8
2,1,1064758806,Frozen,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,2.000000,3.750000,7.75
2,2,4483031651,Brave,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,2.000000,3.550000,7.550000000000001
2,3,1064950164,Tangled,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,1.000000,3.900000,6.9
2,4,915141700,Shrek 2,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,1.000000,3.600000,6.6
2,5,914404693,The Princess and the Frog,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,1.000000,3.550000,6.550000000000001
2,6,915014330,Shrek Forever After,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,1.000000,3.150000,6.15
2,7,908347732,Aladdin,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,0.000000,4.000000,6.0
2,8,916026494,Beauty and the Beast,princess-prince-queen-king-fairy-elf-mermaid-smurf-snowman,2.000000,0.000000,4.000000,6.0
