layer,ranking,movie_id,movie_name,cluster_name,character_score,release_score,rating_score,total_score
3,72,914116048,Black Beauty,family,0.000000,0.000000,3.300000,3.3000000000000003
3,73,913679252,Napoleon and Samantha,family,0.000000,0.000000,3.050000,3.0500000000000003
3,74,915081992,The Barefoot Executive,family,0.000000,0.000000,3.000000,3.0
3,75,916051070,Rudyard Kipling's The Jungle Book,family,0.000000,0.000000,3.000000,3.0
3,76,915567363,Free Willy,family,0.000000,0.000000,2.950000,2.95
3,77,914890000,Running Free,family,0.000000,0.000000,2.900000,2.9000000000000004
3,78,914440203,Babe: Pig in the City,family,0.000000,0.000000,2.900000,2.9000000000000004
3,79,914845439,Alaska,family,0.000000,0.000000,2.850000,2.85
3,80,914430891,The World's Greatest Athlete,family,0.000000,0.000000,2.850000,2.85
3,81,916262700,Mighty Joe Young,family,0.000000,0.000000,2.800000,2.8000000000000003
3,82,916701690,Ready to Run,family,0.000000,0.000000,2.750000,2.75
3,83,915582712,George of the Jungle,family,0.000000,0.000000,2.700000,2.7
3,84,913740361,Dunston Checks In,family,0.000000,0.000000,2.650000,2.6500000000000004
3,85,915900155,Zeus and Roxanne,family,0.000000,0.000000,2.650000,2.6500000000000004
3,86,915233191,Air Bud,family,0.000000,0.000000,2.600000,2.6
3,87,915684332,Whispers: An Elephant's Tale,family,0.000000,0.000000,2.600000,2.6
3,88,913644387,Flipper,family,0.000000,0.000000,2.600000,2.6
3,89,916343297,Born to Be Wild,family,0.000000,0.000000,2.550000,2.5500000000000003
3,90,915509348,Operation Dumbo Drop,family,0.000000,0.000000,2.500000,2.5
3,0,915588500,Old Yeller,human,2.000000,0.000000,3.650000,5.65
3,1,913884980,Scooby-Doo! Curse of the Lake Monster,human,2.000000,1.000000,2.600000,5.6
3,2,915481233,"20,000 Leagues Under the Sea",human,2.000000,0.000000,3.600000,5.6
3,3,916236931,My Dog Skip,human,2.000000,0.000000,3.550000,5.550000000000001
3,4,915203727,Where the Red Fern Grows,human,2.000000,0.000000,3.450000,5.45
3,5,914104982,Rainbow Brite and the Star Stealer,human,2.000000,0.000000,3.450000,5.45
3,6,1065198161,Return to Oz,human,2.000000,0.000000,3.400000,5.4
3,7,914719136,Pete's Dragon,human,2.000000,0.000000,3.200000,5.2
3,8,913627467,The Little Rascals,human,2.000000,0.000000,3.150000,5.15
3,9,915976979,Cheetah,human,2.000000,0.000000,3.050000,5.050000000000001
3,10,916640441,Casey's Shadow,human,2.000000,0.000000,3.000000,5.0
3,11,915459567,Gus,human,2.000000,0.000000,2.950000,4.95
3,12,914940092,The Biscuit Eater,human,2.000000,0.000000,2.900000,4.9
3,13,916164719,The Shaggy D.A.,human,2.000000,0.000000,2.900000,4.9
3,14,915292369,The Amazing Panda Adventure,human,2.000000,0.000000,2.900000,4.9
3,15,916661096,White Fang 2: Myth of the White Wolf,human,2.000000,0.000000,2.700000,4.7
3,16,915812614,Annie: A Royal Adventure!,human,2.000000,0.000000,2.550000,4.550000000000001
3,17,907658482,Slappy and the Stinkers,human,2.000000,0.000000,2.500000,4.5
3,0,1068550523,Animals Are Beautiful People,children,0.000000,0.000000,4.150000,4.15
3,1,913618508,The Secret of NIMH,children,0.000000,0.000000,3.800000,3.8000000000000003
3,2,914429308,Robin Hood,children,0.000000,0.000000,3.800000,3.8000000000000003
3,3,915155684,The African Lion,children,0.000000,0.000000,3.750000,3.75
3,4,914502613,Daffy Duck's Quackbusters,children,0.000000,0.000000,3.600000,3.6
3,5,914696269,Perri,children,0.000000,0.000000,3.600000,3.6
3,6,916255700,Paulie,children,0.000000,0.000000,3.250000,3.25
3,7,916543912,Benji the Hunted,children,0.000000,0.000000,3.150000,3.1500000000000004
3,8,915933115,Benji,children,0.000000,0.000000,3.100000,3.1
3,9,915564163,The Cat from Outer Space,children,0.000000,0.000000,3.000000,3.0
3,0,4043665651,Isle of Dogs,animated,0.000000,5.000000,4.000000,9.0
3,1,1636804759,Huevos: Little Rooster's Egg-cellent Adventure,animated,0.000000,3.000000,2.900000,5.9
3,0,906863827,Ferdinand,animated,0.000000,5.000000,3.350000,8.35
3,1,2038104917,My Little Pony: The Movie,animated,0.000000,5.000000,3.050000,8.05
3,2,3562742415,Early Man,animated,0.000000,5.000000,3.050000,8.05
3,3,1064930444,The Nut Job 2: Nutty by Nature,animated,0.000000,5.000000,2.700000,7.7
3,4,906837702,Shaun the Sheep Movie,animated,0.000000,3.000000,3.700000,6.7
3,5,907784531,Finding Dory,animated,0.000000,3.000000,3.650000,6.65
3,6,903622406,The Peanuts Movie,animated,0.000000,3.000000,3.550000,6.550000000000001
3,7,2012569545,Sing,animated,0.000000,3.000000,3.550000,6.550000000000001
3,8,1520991455,Storks,animated,0.000000,3.000000,3.400000,6.4
3,9,906721986,The Good Dinosaur,animated,0.000000,3.000000,3.350000,6.35
3,10,1065280196,Home,animated,0.000000,3.000000,3.300000,6.300000000000001
3,11,1064963796,The Secret Life of Pets,animated,0.000000,3.000000,3.250000,6.25
3,12,1728659727,Pokémon the Movie: Hoopa and the Clash of Ages,animated,0.000000,3.000000,3.050000,6.050000000000001
3,13,3666786111,Rock Dog,animated,0.000000,3.000000,2.950000,5.95
3,14,905801531,How to Train Your Dragon 2,animated,0.000000,2.000000,3.900000,5.9
3,15,915297124,Ice Age: Collision Course,animated,0.000000,3.000000,2.850000,5.85
3,16,1549209811,Curious George 3: Back to the Jungle,animated,0.000000,3.000000,2.800000,5.800000000000001
3,17,908300243,Rise of the Guardians,animated,0.000000,2.000000,3.650000,5.65
